antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
"deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","is_canceled=Canceled, meal=BB",0.11429676789934483,0.28978730204119396,0.09815729051900321,0.8587932303164092,2.963529541381802,1.0,0.06503553851742352,5.029593832860958,0.7480660569717082,0.32085223367697596,0.8011767881798966,0.5987575392352884,"deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","is_canceled=Canceled, meal=BB","deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest → is_canceled=Canceled, meal=BB"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO, total_of_special_requests=0_req",0.06698009268214733,0.3114271536824753,0.06181613274909378,0.9229030637870417,2.963463695680225,1.0,0.04095671313170425,8.931260827480076,0.7101209971535601,0.19525542597561302,0.8880337256613133,0.560698068391941,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO, total_of_special_requests=0_req","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO, total_of_special_requests=0_req"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO, total_of_special_requests=0_req",0.06698009268214733,0.3114271536824753,0.06181613274909378,0.9229030637870417,2.963463695680225,1.0,0.04095671313170425,8.931260827480076,0.7101209971535601,0.19525542597561302,0.8880337256613133,0.560698068391941,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, distribution_channel=TA/TO, total_of_special_requests=0_req","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, distribution_channel=TA/TO, total_of_special_requests=0_req"
"is_repeated_guest=NewGuest, total_of_special_requests=0_req, lead_time=180d+, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, adr=50-100",0.0977788244001312,0.18194968923726462,0.052690894105179936,0.5388783760536727,2.961688905942393,1.0,0.034900067391590996,1.774044564993016,0.7341379613188426,0.2320800148175588,0.43631630245774766,0.41423441775781533,"is_repeated_guest=NewGuest, total_of_special_requests=0_req, lead_time=180d+, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, adr=50-100","is_repeated_guest=NewGuest, total_of_special_requests=0_req, lead_time=180d+, hotel=City Hotel, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, adr=50-100"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest",0.06698009268214733,0.28549801936064456,0.05663535209964592,0.8455549974886992,2.9616842855241803,1.0,0.03751266830230046,4.626255100660024,0.7099037036298727,0.19143734364339324,0.7838424431334686,0.5219644427141841,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest",0.06698009268214733,0.28549801936064456,0.05663535209964592,0.8455549974886992,2.9616842855241803,1.0,0.03751266830230046,4.626255100660024,0.7099037036298727,0.19143734364339324,0.7838424431334686,0.5219644427141841,"deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest","deposit_type=Non Refund, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req → is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest",0.12254732929075449,0.28549801936064456,0.1036156129889572,0.845515064168554,2.961544413029672,1.0,0.06862859319851008,4.62505924473392,0.7548422416508058,0.34035969831754015,0.7837865534071596,0.6042222112806477,"deposit_type=Non Refund, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest","deposit_type=Non Refund, total_of_special_requests=0_req → is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req","is_canceled=Canceled, customer_type=Transient",0.1044314177340813,0.3066416598682938,0.09483519903112674,0.9081098494000162,2.9614692595587306,1.0,0.06281217575474887,7.545513154614725,0.7395634294747847,0.29988564133932605,0.867470908935012,0.6086901413758172,"deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req","is_canceled=Canceled, customer_type=Transient","deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req → is_canceled=Canceled, customer_type=Transient"
"deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req, is_repeated_guest=NewGuest","is_canceled=Canceled, customer_type=Transient",0.10389315480946333,0.3066416598682938,0.09433898789749455,0.9080385331498422,2.961236687604207,1.0,0.06248101845776711,7.539661598280784,0.7390896022868501,0.29835620810724545,0.8673680526685676,0.6078453773812842,"deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req, is_repeated_guest=NewGuest","is_canceled=Canceled, customer_type=Transient","deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req, is_repeated_guest=NewGuest → is_canceled=Canceled, customer_type=Transient"
"deposit_type=Non Refund, meal=BB, distribution_channel=TA/TO, total_of_special_requests=0_req","is_canceled=Canceled, customer_type=Transient",0.09858621878705814,0.3066416598682938,0.08951985265052438,0.9080361713018256,2.961228985297816,1.0,0.0592892108815221,7.539467961988734,0.7347373506547445,0.2835526666311471,0.867364646279865,0.5999862699624872,"deposit_type=Non Refund, meal=BB, distribution_channel=TA/TO, total_of_special_requests=0_req","is_canceled=Canceled, customer_type=Transient","deposit_type=Non Refund, meal=BB, distribution_channel=TA/TO, total_of_special_requests=0_req → is_canceled=Canceled, customer_type=Transient"
"deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB","is_canceled=Canceled, distribution_channel=TA/TO, customer_type=Transient",0.06055457901952044,0.2803424697857882,0.05026871094439912,0.830138888888889,2.9611599324326576,1.0,0.03329269070522809,4.236740979184242,0.7049845405708468,0.17296562102095148,0.7639695216410082,0.50472534100341,"deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB","is_canceled=Canceled, distribution_channel=TA/TO, customer_type=Transient","deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB → is_canceled=Canceled, distribution_channel=TA/TO, customer_type=Transient"
"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB","is_canceled=Canceled, distribution_channel=TA/TO, customer_type=Transient",0.06055457901952044,0.2803424697857882,0.05026871094439912,0.830138888888889,2.9611599324326576,1.0,0.03329269070522809,4.236740979184242,0.7049845405708468,0.17296562102095148,0.7639695216410082,0.50472534100341,"deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB","is_canceled=Canceled, distribution_channel=TA/TO, customer_type=Transient","deposit_type=Non Refund, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB → is_canceled=Canceled, distribution_channel=TA/TO, customer_type=Transient"
deposit_type=Non Refund,"is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest",0.1225641500071488,0.28549801936064456,0.1036156129889572,0.8453990255952789,2.96113797037366,1.0,0.06862379091729529,4.621587822395616,0.7548038911619398,0.3403408933948452,0.7836241485763552,0.6041641919940102,deposit_type=Non Refund,"is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest","deposit_type=Non Refund → is_canceled=Canceled, meal=BB, is_repeated_guest=NewGuest"
